,StateAbbr,CityName,Annual Checkup,Arthritis,Binge Drinking,COPD,Cancer (except skin),Cholesterol Screening,Chronic Kidney Disease,Colorectal Cancer Screening,Core preventive services for older men,Core preventive services for older women,Coronary Heart Disease,Current Asthma,Current Smoking,Dental Visit,Diabetes,Health Insurance,High Blood Pressure,High Cholesterol,Mammography,Mental Health,Obesity,Pap Smear Test,Physical Health,Physical Inactivity,Sleep <7 hours,Stroke,Taking BP Medication,Teeth Loss
238,IL,Schaumburg,67.46296296296296,20.4,22.522222222222222,5.355555555555555,6.4,85.15185185185184,2.4703703703703703,64.41851851851851,39.548148148148144,32.455555555555556,4.688888888888889,7.7407407407407405,13.907407407407407,71.02222222222223,7.7444444444444445,10.203703703703704,26.07037037037037,29.451851851851853,76.1962962962963,9.914814814814815,23.303703703703704,83.97037037037036,9.170370370370371,20.944444444444443,31.52962962962963,2.3666666666666667,69.73703703703704,8.425925925925926
239,IL,Springfield,68.9,27.19777777777778,18.815555555555555,8.251111111111111,6.8,81.23333333333333,3.2777777777777777,61.45111111111112,32.19111111111111,28.05111111111111,6.586666666666666,10.375555555555556,21.133333333333333,58.126666666666665,11.157777777777778,12.275555555555554,35.01555555555556,34.504444444444445,77.36888888888889,14.34888888888889,36.031111111111116,84.03777777777778,13.553333333333333,27.393333333333334,35.26222222222222,3.5622222222222226,73.21111111111111,18.346666666666668
240,IL,Waukegan,66.49259259259259,21.64814814814815,18.062962962962963,6.6037037037037045,4.851851851851852,80.22962962962963,3.0814814814814815,50.785185185185185,26.918518518518518,26.11111111111111,5.555555555555555,9.714814814814815,20.37777777777778,52.7962962962963,11.85925925925926,22.770370370370372,32.229629629629635,31.07037037037037,77.37777777777777,14.54814814814815,34.61851851851852,82.55185185185185,13.37037037037037,30.062962962962963,37.648148148148145,3.085185185185185,69.3962962962963,20.151851851851852
241,IN,Bloomington,59.24090909090909,17.29090909090909,18.950000000000003,5.868181818181818,4.386363636363637,67.7,2.35,58.41818181818182,31.1,26.718181818181815,4.2681818181818185,10.127272727272727,20.027272727272727,59.127272727272725,6.709090909090909,12.109090909090908,23.481818181818184,25.463636363636365,73.52272727272727,17.177272727272726,26.277272727272727,77.12727272727273,10.795454545454545,25.904545454545453,33.07727272727273,2.15,60.65909090909091,18.231818181818184
242,IN,Carmel,66.00588235294117,22.54705882352941,18.076470588235296,4.935294117647059,6.829411764705882,84.40588235294118,2.2705882352941176,71.12352941176471,45.588235294117645,36.54705882352941,4.647058823529412,8.623529411764705,12.670588235294119,81.21764705882353,8.141176470588235,7.164705882352941,28.488235294117647,31.858823529411765,77.01176470588236,10.035294117647059,26.947058823529414,83.0235294117647,9.117647058823529,21.235294117647058,29.77058823529412,2.1294117647058823,74.04705882352941,7.035294117647059
243,IN,Evansville,68.3906976744186,29.68139534883721,16.82790697674419,10.397674418604652,6.909302325581396,77.85581395348838,3.5953488372093023,62.358139534883726,32.693023255813955,30.020930232558143,7.979069767441861,10.916279069767441,26.618604651162787,57.21860465116279,12.52093023255814,14.262790697674417,37.62558139534884,35.53488372093023,75.22093023255815,17.825581395348838,36.48837209302326,80.06279069767442,16.65813953488372,35.34418604651162,36.623255813953485,4.130232558139535,75.56976744186046,22.348837209302324
244,IN,Fishers,63.32727272727273,19.12727272727273,20.39090909090909,4.245454545454546,5.4818181818181815,82.48181818181818,1.8909090909090909,70.47272727272728,45.45454545454545,36.845454545454544,3.4909090909090907,8.80909090909091,13.954545454545455,80.63636363636364,6.681818181818182,7.627272727272728,24.7,28.05454545454546,77.12727272727273,10.60909090909091,27.563636363636363,83.72727272727273,8.409090909090908,20.672727272727272,31.08181818181818,1.7090909090909092,68.53636363636363,6.918181818181818
245,IN,Fort Wayne,66.2025,27.111250000000002,16.615000000000002,8.60375,6.23125,77.495,3.21875,59.4575,26.6125,26.798750000000002,6.705,10.754999999999999,24.19875,63.567499999999995,11.504999999999999,14.35875,34.25875,32.77875,71.6425,16.271250000000002,35.81,79.70375,14.66125,29.7,33.214999999999996,3.5450000000000004,73.19500000000001,19.598750000000003
246,IN,Gary,76.32121212121211,33.45757575757575,11.39090909090909,11.957575757575759,6.266666666666667,81.38181818181818,5.390909090909091,51.372727272727275,20.581818181818182,16.833333333333332,10.148484848484848,12.787878787878787,27.645454545454545,40.2969696969697,23.384848484848487,19.809090909090912,51.99090909090909,37.43333333333333,78.42424242424242,18.400000000000002,50.04242424242425,83.3060606060606,21.37878787878788,42.803030303030305,48.60606060606061,7.157575757575757,81.39393939393939,33.2060606060606
247,IN,Hammond,67.11428571428571,26.038095238095234,16.65714285714286,9.019047619047619,5.780952380952381,78.11904761904762,3.5190476190476194,53.11428571428572,28.261904761904763,21.83809523809524,7.299999999999999,10.247619047619047,23.785714285714285,50.93333333333333,14.22857142857143,20.19047619047619,36.12380952380953,33.885714285714286,73.6,16.48095238095238,39.2952380952381,81.1952380952381,16.876190476190477,35.166666666666664,41.13333333333333,3.8619047619047615,73.62857142857143,23.142857142857142
248,IN,Indianapolis,67.75324074074075,24.53101851851852,17.005092592592593,8.476851851851851,5.72824074074074,78.14629629629628,3.3300925925925924,60.37222222222222,31.110648148148147,25.69953703703704,6.493981481481482,11.585648148148149,23.03611111111111,55.224074074074075,12.54814814814815,15.747685185185185,35.63611111111111,32.69722222222222,74.92407407407407,15.642592592592594,36.75277777777778,77.8824074074074,14.475,30.96203703703704,37.24953703703704,3.7935185185185185,73.24537037037037,23.187037037037037
249,IN,Lafayette,65.21428571428571,24.385714285714286,18.64761904761905,8.152380952380952,6.409523809523809,75.57142857142857,2.980952380952381,62.80952380952381,33.78095238095238,26.461904761904766,6.39047619047619,10.3,22.428571428571427,59.54761904761905,10.423809523809524,13.938095238095238,31.952380952380953,33.31428571428572,75.56666666666668,16.433333333333334,34.89523809523809,77.75714285714287,14.08095238095238,31.29047619047619,33.98095238095238,3.1095238095238096,71.34285714285714,18.33809523809524
250,IN,Muncie,67.13461538461539,29.365384615384617,14.784615384615384,10.0,6.269230769230769,73.75,3.465384615384615,58.51153846153846,31.6,25.86923076923077,7.4653846153846155,11.565384615384614,25.773076923076925,55.20384615384615,11.98076923076923,14.603846153846153,34.96923076923077,33.56923076923077,73.78846153846153,18.657692307692308,37.18846153846154,76.81923076923077,15.965384615384616,35.207692307692305,37.05769230769231,3.8423076923076924,71.37307692307692,25.01923076923077
251,IN,South Bend,67.00652173913043,27.593478260869563,16.641304347826086,9.404347826086957,6.458695652173914,77.75,3.6934782608695653,57.10434782608696,31.078260869565216,24.90869565217391,7.593478260869565,10.43695652173913,24.530434782608697,54.160869565217396,12.915217391304349,17.093478260869563,36.8304347826087,33.619565217391305,76.47608695652174,16.815217391304348,38.46739130434783,78.87173913043478,16.18695652173913,34.93043478260869,40.86739130434783,4.271739130434782,75.42173913043479,26.043478260869566
252,KS,Kansas City,66.76774193548388,25.330645161290324,16.520967741935483,8.21774193548387,5.759677419354839,72.16612903225807,3.7806451612903227,52.619354838709675,27.301612903225806,22.406451612903226,7.351612903225806,10.656451612903227,25.493548387096773,49.48548387096774,14.758064516129032,26.851612903225806,39.43387096774194,34.4241935483871,73.75161290322582,15.608064516129033,41.461290322580645,78.51774193548388,15.869354838709677,40.84032258064516,37.877419354838715,4.341935483870968,72.44677419354838,24.379032258064516
253,KS,Lawrence,63.510000000000005,16.35,23.169999999999998,4.720000000000001,4.7299999999999995,67.475,2.21,63.260000000000005,32.010000000000005,35.33,3.9,9.41,17.785,67.675,6.709999999999999,13.995,23.705000000000002,25.915,79.755,13.11,27.32,81.245,9.15,22.415,29.355,2.035,63.315,12.190000000000001
254,KS,Olathe,68.39333333333335,18.373333333333335,20.92,4.73,5.3933333333333335,77.91000000000001,2.143333333333333,68.05333333333333,37.88666666666666,33.553333333333335,4.033333333333333,8.803333333333335,15.046666666666665,72.86999999999999,7.496666666666667,13.93,24.66,30.563333333333333,79.78999999999999,10.56,28.98,85.80666666666666,8.713333333333333,23.95,27.84,2.066666666666667,69.73333333333333,10.436666666666667
255,KS,Overland Park,70.968,20.262,19.32,4.436,6.706,81.624,2.262,71.648,40.678000000000004,35.74,4.488,8.326,11.655999999999999,77.968,7.782,10.452,26.408,32.764,80.46,8.86,26.574,86.43,7.952000000000001,21.302,25.678,2.158,74.066,7.642
256,KS,Topeka,71.52000000000001,24.39,16.575,7.165000000000001,6.775,74.33,3.15,63.510000000000005,32.9425,35.6375,6.34,9.895,21.665,62.529999999999994,11.4075,17.565,35.315,35.4875,81.28,13.022499999999999,37.665,82.54249999999999,12.73,30.24,32.72,3.2725,75.5725,17.405
257,KS,Wichita,66.72685185185185,22.74074074074074,15.34074074074074,6.753703703703703,6.236111111111111,72.9888888888889,3.099074074074074,59.56203703703704,27.36574074074074,30.65277777777778,6.275925925925925,9.45185185185185,20.750925925925927,61.81481481481482,11.799074074074074,18.93425925925926,33.906481481481485,34.625,75.24907407407407,14.178703703703704,34.355555555555554,81.92314814814816,12.886111111111111,31.212962962962962,35.846296296296295,3.2268518518518516,74.05648148148148,18.871296296296297
258,KY,Lexington,71.0202380952381,25.06547619047619,19.29404761904762,8.089285714285714,5.839285714285714,78.68809523809524,2.8035714285714284,68.7797619047619,41.60481927710843,36.385714285714286,6.1797619047619055,10.373809523809523,21.008333333333333,64.99285714285713,9.972619047619048,9.194047619047618,33.147619047619045,32.37023809523809,80.68928571428572,14.766666666666667,30.520238095238092,84.95952380952382,13.414285714285715,29.492857142857144,39.28214285714286,2.9761904761904763,74.31904761904762,16.673809523809524
259,KY,Louisville,75.98186813186814,27.71758241758242,18.085714285714285,9.62142857142857,6.65934065934066,79.49395604395605,3.368131868131868,66.34065934065934,42.020329670329666,36.08736263736264,7.401648351648351,10.847802197802197,22.973626373626374,62.684615384615384,12.24945054945055,9.728021978021978,39.4,34.949999999999996,82.3489010989011,14.864285714285716,34.645054945054945,86.31373626373626,15.517582417582416,33.23516483516484,37.91483516483517,3.8148351648351646,78.27362637362637,19.422527472527474
260,LA,Baton Rouge,74.30151515151515,24.068181818181817,19.068181818181817,7.536363636363636,5.4363636363636365,76.39393939393939,3.4166666666666665,63.11060606060607,24.526153846153846,27.743939393939392,6.271212121212121,9.936363636363636,22.51969696969697,53.98939393939394,12.675757575757576,15.286363636363635,40.224242424242426,34.85909090909091,80.90454545454546,17.337878787878786,36.907575757575756,84.9939393939394,15.295454545454545,35.012121212121215,38.67878787878788,3.9863636363636368,72.89999999999999,19.575757575757574
261,LA,Kenner,73.11,25.735000000000003,18.585,7.8950000000000005,6.38,80.39,3.34,60.92,28.845,28.925,6.795,9.075,21.494999999999997,56.92,13.2,16.445,38.425,36.285000000000004,80.61,15.305000000000001,36.85,83.03999999999999,15.605,32.339999999999996,39.025,3.7350000000000003,76.03,17.0
262,LA,Lafayette,73.13611111111112,24.669444444444444,19.019444444444446,7.861111111111111,6.091666666666667,77.825,3.213888888888889,62.638888888888886,29.03888888888889,28.575000000000003,6.394444444444444,9.608333333333333,21.077777777777776,57.641666666666666,11.430555555555555,13.566666666666666,34.93611111111111,33.480555555555554,79.45277777777778,16.36111111111111,33.333333333333336,82.6888888888889,15.086111111111112,30.930555555555557,37.66111111111111,3.6555555555555554,74.20277777777778,17.919444444444444
263,LA,Lake Charles,74.12916666666666,26.7,16.599999999999998,9.083333333333334,6.458333333333333,78.50833333333334,3.875,58.699999999999996,24.483333333333334,27.05416666666667,7.879166666666666,10.120833333333334,23.729166666666668,52.958333333333336,14.370833333333332,15.366666666666667,42.05416666666667,36.07083333333333,79.67083333333333,16.779166666666665,37.56666666666667,83.22916666666667,16.666666666666668,34.62083333333333,41.65833333333333,4.745833333333334,76.24166666666666,23.162499999999998
264,LA,New Orleans,72.79482758620689,23.988505747126435,20.360919540229887,7.779885057471264,5.508620689655173,79.01379310344828,3.6775862068965517,61.765517241379314,24.718965517241383,26.90867052023121,6.6017241379310345,10.08103448275862,22.93103448275862,54.68505747126437,14.114367816091955,15.050574712643678,39.952298850574714,33.301149425287356,81.46379310344828,16.26206896551724,36.49080459770115,85.72988505747126,15.333908045977012,30.767816091954025,41.32298850574713,4.444827586206896,75.97931034482758,20.301149425287356
265,LA,Shreveport,75.75409836065573,26.940983606557378,16.18032786885246,9.468852459016393,6.357377049180328,79.15737704918034,4.086885245901639,58.12459016393443,25.49344262295082,27.54262295081967,8.045901639344262,10.11311475409836,24.737704918032787,48.67704918032787,15.467213114754099,15.926229508196721,43.19672131147541,36.05409836065574,81.75245901639343,17.634426229508197,40.78688524590164,85.73934426229509,17.686885245901642,36.20655737704918,38.493442622950816,5.049180327868853,77.6360655737705,23.50983606557377
266,MA,Boston,72.64114285714287,17.84057142857143,22.40742857142857,5.232,4.9468571428571435,75.94457142857142,2.702857142857143,63.53850574712644,26.56666666666667,27.71329479768786,4.322857142857143,11.109142857142857,16.773714285714288,66.13314285714286,9.206857142857142,10.414285714285715,24.643428571428572,28.534285714285716,83.80114942528735,14.386285714285714,25.387428571428572,85.148,11.196,24.07085714285714,35.844,2.7034285714285717,68.75257142857143,16.915517241379312
267,MA,Brockton,78.1608695652174,27.691304347826087,17.452173913043477,8.160869565217391,6.42608695652174,78.62173913043478,3.3391304347826085,66.29565217391304,24.839130434782607,25.869565217391305,6.191304347826088,12.895652173913044,23.334782608695654,57.369565217391305,11.52608695652174,11.882608695652175,33.13913043478261,33.504347826086956,83.78260869565217,16.05217391304348,34.21739130434783,84.74347826086957,15.278260869565216,31.48695652173913,44.3304347826087,3.691304347826087,74.21739130434783,22.786956521739132
268,MA,Cambridge,72.81470588235294,15.25,22.973529411764705,3.488235294117647,4.976470588235294,76.23823529411764,1.9558823529411764,72.7235294117647,33.82941176470588,31.841176470588234,3.1,9.720588235294118,10.65,72.68235294117646,5.523529411764706,6.011764705882353,20.53529411764706,24.03235294117647,85.2764705882353,10.685294117647059,21.45,84.25,7.823529411764706,18.644117647058824,31.702941176470592,1.6941176470588235,65.75294117647059,11.423529411764704
269,MA,Fall River,76.58888888888889,29.54074074074074,17.896296296296295,10.062962962962963,7.155555555555555,76.48148148148148,3.4703703703703703,66.32222222222222,31.107407407407408,23.151851851851852,7.555555555555555,12.566666666666666,24.16296296296296,58.614814814814814,11.207407407407405,11.18888888888889,32.82592592592592,35.577777777777776,82.27037037037037,17.514814814814812,32.6925925925926,82.34814814814816,16.925925925925927,33.507407407407406,39.733333333333334,3.977777777777778,74.04814814814814,27.18148148148148
270,MA,Lawrence,75.85,21.31,16.205000000000002,6.65,4.785,75.08,3.55,52.765,19.59,16.580000000000002,5.9799999999999995,11.345,19.119999999999997,53.114999999999995,13.530000000000001,22.57,30.110000000000003,33.31,78.255,16.45,34.35,83.045,16.57,36.980000000000004,40.675,3.215,69.02000000000001,25.835
271,MA,Lowell,73.08888888888889,20.48148148148148,18.44074074074074,6.974074074074075,5.311111111111111,72.72962962962963,2.911111111111111,60.01111111111111,27.114814814814817,25.0962962962963,5.4,10.807407407407409,19.33703703703704,55.87407407407407,9.78888888888889,12.437037037037037,27.69259259259259,30.44814814814815,81.4962962962963,15.522222222222224,27.074074074074073,78.97037037037036,14.118518518518519,31.27777777777778,37.08888888888889,3.014814814814815,70.96296296296296,24.52962962962963
272,MA,Lynn,77.64166666666667,23.53333333333333,17.25,7.1499999999999995,5.970833333333334,77.95833333333333,3.15,60.9625,24.916666666666668,21.59583333333333,5.875,11.754166666666668,19.033333333333335,61.887499999999996,11.041666666666666,14.245833333333332,30.8125,33.34583333333333,77.875,14.870833333333332,30.308333333333334,82.58333333333333,14.441666666666668,31.333333333333332,40.0,3.2125,71.7,22.304166666666664
273,MA,New Bedford,76.62727272727273,28.939393939393938,17.348484848484848,9.83939393939394,6.903030303030303,76.18787878787879,3.590909090909091,64.7,29.76969696969697,21.887878787878787,7.584848484848485,12.718181818181819,23.706060606060603,56.52424242424242,11.83939393939394,13.090909090909092,33.00909090909091,35.07575757575758,82.21818181818182,17.772727272727273,33.81818181818182,82.62121212121212,17.266666666666666,34.18787878787879,40.56666666666667,4.051515151515151,73.68787878787879,28.403030303030302
274,MA,Newton,76.58500000000001,20.7,20.34,4.18,7.4,83.19500000000001,2.32,75.15,37.510000000000005,34.83,4.2700000000000005,9.325,9.055,79.025,6.725,4.475,25.130000000000003,30.1,84.69,9.265,20.655,84.75,8.515,18.1,29.03,2.1,74.28,8.955
275,MA,Quincy,74.9090909090909,23.204545454545453,17.845454545454547,5.6454545454545455,6.5181818181818185,81.7,2.6545454545454543,66.07727272727273,29.431818181818183,29.713636363636365,5.090909090909091,9.759090909090908,16.13181818181818,70.39545454545454,9.418181818181818,7.531818181818181,28.877272727272725,33.24545454545454,81.38636363636364,12.095454545454546,22.95909090909091,80.78181818181818,11.1,23.972727272727273,34.17272727272727,2.640909090909091,73.02272727272727,14.045454545454545
276,MA,Somerville,71.55499999999999,15.375,24.3,3.9850000000000003,4.825,75.13,1.97,70.82000000000001,33.85,31.305,3.2399999999999998,10.01,12.6,70.325,5.525,7.195,20.23,23.994999999999997,83.91,11.66,22.525,84.05,8.629999999999999,20.065,32.245,1.7600000000000002,64.71000000000001,13.75
277,MA,Springfield,75.14871794871794,26.03076923076923,17.074358974358972,8.153846153846153,5.666666666666667,76.11538461538461,3.802564102564103,57.83846153846154,25.405128205128204,23.866666666666667,6.828205128205129,12.107692307692307,21.73076923076923,57.23076923076923,12.88974358974359,16.497435897435896,33.47435897435897,33.738461538461536,83.13589743589743,18.066666666666666,35.743589743589745,84.0974358974359,17.276923076923076,34.815384615384616,39.187179487179485,3.9025641025641025,73.87692307692308,28.23589743589744
278,MA,Worcester,75.65869565217392,23.917391304347827,19.347826086956523,6.706521739130435,5.686956521739131,76.19565217391305,2.880434782608696,63.87555555555556,29.824444444444442,26.982222222222223,5.3673913043478265,11.660869565217391,19.18695652173913,60.834782608695654,9.68695652173913,11.41304347826087,28.67391304347826,30.406521739130437,80.13333333333334,16.004347826086956,30.29565217391304,83.82391304347826,13.767391304347825,28.434782608695652,38.417391304347824,2.9195652173913045,70.5,20.926666666666666
279,MD,Baltimore,74.68507462686567,25.128358208955223,17.002487562189053,7.438805970149254,5.569651741293533,82.68059701492537,3.5955223880597016,63.98358208955224,34.024378109452734,32.6815,5.944776119402985,11.478109452736318,22.40248756218905,53.69800995024875,12.99452736318408,13.09452736318408,37.08756218905473,30.745273631840796,83.73482587064677,16.281592039800994,39.56218905472637,,13.405970149253731,32.02636815920398,43.48457711442786,4.353233830845771,75.55074626865672,20.471641791044778
280,ME,Portland,65.77727272727272,22.03181818181818,20.136363636363637,5.859090909090909,6.345454545454545,78.75,2.6045454545454545,72.45,42.29090909090909,34.11363636363637,4.995454545454545,10.35909090909091,15.645454545454545,65.89545454545454,7.318181818181818,12.931818181818182,26.345454545454547,30.15,77.91818181818182,13.2,23.66818181818182,82.75454545454545,10.895454545454545,20.518181818181816,31.63181818181818,2.559090909090909,67.03636363636363,12.77727272727273
281,MI,Ann Arbor,66.98,19.665714285714284,19.54,4.248571428571428,5.288571428571428,77.41142857142857,2.14,71.34,36.43142857142857,39.05428571428572,3.834285714285714,9.497142857142856,11.957142857142857,77.54857142857142,6.025714285714286,7.9228571428571435,21.611428571428572,27.14857142857143,83.86857142857143,12.311428571428571,26.52,83.64571428571428,8.66,17.797142857142855,30.80285714285714,1.8771428571428572,65.27142857142857,8.642857142857142
282,MI,Dearborn,70.78076923076922,28.857692307692307,18.753846153846155,9.78076923076923,6.992307692307692,78.88076923076923,3.4423076923076925,63.03076923076923,31.430769230769233,29.25769230769231,7.880769230769231,11.711538461538462,25.015384615384615,65.3576923076923,10.426923076923078,12.342307692307692,33.30769230769231,35.215384615384615,78.38846153846154,16.95,31.35,82.85769230769232,15.95,29.430769230769233,39.207692307692305,3.7807692307692307,72.22692307692309,17.007692307692306
283,MI,Detroit,78.80340136054421,31.55408163265306,13.375850340136054,10.825510204081633,5.6459183673469395,80.85136054421768,4.87517006802721,57.330612244897964,20.46530612244898,21.189455782312926,9.003061224489796,14.368027210884353,29.227891156462587,50.02006802721088,18.525850340136056,18.545238095238094,47.182312925170066,35.3891156462585,83.56020408163266,18.9921768707483,44.81224489795918,85.42687074829932,19.647619047619045,39.29081632653061,50.03163265306122,6.2517006802721085,76.88673469387756,26.889795918367348
284,MI,Farmington Hills,74.42083333333333,27.47083333333333,17.3875,5.945833333333333,7.933333333333334,86.875,2.85,70.49583333333334,36.78333333333333,31.8125,5.966666666666666,9.591666666666667,12.9625,79.89166666666667,9.383333333333333,7.4624999999999995,30.741666666666664,35.15416666666667,78.72083333333333,10.516666666666667,25.429166666666664,86.4375,10.4625,21.216666666666665,32.9125,2.841666666666667,77.16666666666667,7.6499999999999995
285,MI,Flint,77.1609756097561,33.83170731707317,14.068292682926828,11.419512195121952,5.836585365853659,77.26097560975609,4.536585365853658,56.25609756097561,22.23658536585366,19.321951219512197,8.746341463414634,13.45609756097561,29.114634146341466,49.356097560975606,17.77560975609756,17.38048780487805,45.87317073170732,35.641463414634146,83.21707317073171,20.139024390243904,48.678048780487806,83.96585365853659,19.709756097560977,37.49024390243902,49.49024390243902,5.631707317073171,74.82926829268293,27.068292682926828
286,MI,Grand Rapids,71.66666666666667,22.977777777777778,19.65,7.048148148148148,5.574074074074074,77.60925925925925,2.951851851851852,63.5462962962963,36.32592592592592,28.65555555555556,5.624074074074074,10.805555555555555,19.47222222222222,64.19259259259259,9.761111111111111,14.042592592592591,29.185185185185187,28.91296296296296,81.82407407407408,15.466666666666667,33.479629629629635,84.9074074074074,13.420370370370371,26.75740740740741,36.31481481481482,3.1037037037037036,71.19259259259259,16.474074074074075
287,MI,Kalamazoo,69.24782608695652,24.756521739130434,19.821739130434782,7.765217391304348,5.621739130434783,74.47391304347826,3.1652173913043478,64.74782608695652,29.44782608695652,30.269565217391307,6.143478260869566,11.556521739130435,22.934782608695652,61.15217391304348,10.460869565217392,12.869565217391305,30.604347826086954,30.5,80.63913043478261,17.28695652173913,34.12608695652174,84.57826086956521,14.082608695652173,27.82608695652174,38.93913043478261,3.369565217391304,69.79565217391304,19.26521739130435
288,MI,Lansing,69.95714285714286,26.047619047619047,19.392857142857142,7.7714285714285705,5.828571428571429,77.67857142857143,3.1119047619047615,63.88095238095238,37.2047619047619,27.12857142857143,6.223809523809523,11.25,21.938095238095237,66.95,11.083333333333334,12.983333333333333,32.00238095238095,31.58809523809524,80.84285714285714,16.333333333333332,34.58809523809524,84.6547619047619,14.573809523809524,27.383333333333333,39.33095238095238,3.3095238095238093,72.44285714285714,14.871428571428572
289,MI,Livonia,73.82121212121211,29.133333333333333,19.848484848484848,7.1030303030303035,8.224242424242423,85.43333333333334,2.9060606060606062,71.02424242424243,37.36666666666667,36.054545454545455,6.754545454545455,10.178787878787878,17.33030303030303,78.04242424242425,8.993939393939394,7.96969696969697,32.406060606060606,35.47575757575758,79.56969696969698,11.963636363636365,26.57272727272727,84.24848484848485,11.918181818181818,22.94242424242424,35.733333333333334,3.009090909090909,74.63333333333334,8.790909090909091
290,MI,Rochester Hills,72.27272727272727,25.563636363636363,19.009090909090908,5.631818181818182,7.395454545454545,85.41363636363636,2.5545454545454547,70.51818181818182,37.56818181818182,32.949999999999996,5.363636363636363,9.336363636363636,13.295454545454545,80.69545454545454,8.25,7.409090909090909,27.59090909090909,34.04545454545455,77.83636363636364,10.85,24.05,85.55,9.972727272727273,20.427272727272726,32.01363636363636,2.4499999999999997,74.35000000000001,7.213636363636363
291,MI,Southfield,79.27199999999999,30.011999999999997,14.636,6.928,7.22,86.904,3.6639999999999997,68.52,29.564,26.212,6.707999999999999,11.724,16.048,71.968,13.664000000000001,10.452,39.756,34.8,81.932,12.384,34.348,88.24799999999999,12.704,26.84,39.592,4.128,79.932,11.884
292,MI,Sterling Heights,71.68571428571428,30.317857142857143,20.05,8.257142857142856,7.625,81.63214285714285,3.060714285714286,64.86428571428571,29.053571428571427,31.478571428571428,7.221428571428571,10.517857142857142,21.564285714285713,69.45714285714286,10.37857142857143,10.421428571428573,33.925,35.55714285714286,77.94285714285715,14.467857142857143,31.989285714285717,82.86428571428571,14.335714285714285,28.13214285714286,37.18928571428571,3.2964285714285713,75.84642857142856,12.035714285714286
293,MI,Troy,72.69166666666666,24.9875,18.179166666666667,5.3125,7.266666666666667,86.49166666666667,2.5208333333333335,70.13333333333334,37.5875,33.270833333333336,5.2749999999999995,8.870833333333334,12.35,80.57916666666667,8.5375,7.1499999999999995,27.5,34.487500000000004,77.68333333333334,9.945833333333333,22.662499999999998,85.0,9.595833333333333,19.954166666666666,32.34583333333333,2.4208333333333334,75.37083333333334,7.054166666666667
294,MI,Warren,71.84545454545454,31.572727272727274,19.08409090909091,9.572727272727272,7.586363636363637,79.75,3.438636363636364,60.57954545454545,27.023255813953487,28.888372093023257,8.127272727272727,11.147727272727273,25.222727272727273,62.88181818181818,11.593181818181819,12.734090909090908,36.574999999999996,35.94772727272727,77.00232558139534,16.39090909090909,35.336363636363636,82.65227272727272,16.397727272727273,32.13181818181818,39.36590909090909,3.8840909090909093,75.93636363636364,16.095348837209304
295,MI,Westland,72.88,28.671999999999997,19.132,8.464,7.044,81.78,3.1719999999999997,66.22399999999999,32.635999999999996,31.816,6.984,11.44,22.936,69.232,10.252,11.412,33.816,34.436,78.832,15.015999999999998,30.96,83.124,14.24,28.052000000000003,40.02,3.44,72.756,13.512
296,MI,Wyoming,70.6625,24.19375,20.2625,7.775,5.75625,78.275,2.85625,63.43125,37.85625,30.05,5.7875,10.60625,21.59375,64.9625,9.53125,14.81875,28.825,30.30625,79.6,15.79375,33.362500000000004,83.80625,14.18125,27.9375,36.4,2.9875,70.55,15.6
297,MN,Bloomington,70.75652173913043,19.59130434782609,21.017391304347825,4.517391304347826,7.621739130434783,81.54347826086956,2.739130434782609,71.1,40.19130434782608,40.46086956521739,5.421739130434783,7.495652173913044,13.404347826086957,76.15652173913043,7.478260869565218,10.034782608695652,26.14782608695652,30.313043478260873,79.97391304347826,9.191304347826087,24.099999999999998,83.31739130434782,9.052173913043477,21.691304347826087,27.652173913043477,2.747826086956522,74.64782608695653,8.621739130434783
298,MN,Brooklyn Park,69.39333333333335,16.220000000000002,20.959999999999997,4.246666666666667,5.2733333333333325,77.72666666666667,2.4866666666666664,66.04,35.919999999999995,37.38666666666666,4.26,8.166666666666666,16.71333333333333,69.21333333333334,7.506666666666666,13.013333333333332,24.459999999999997,26.833333333333332,80.3,10.886666666666667,26.90666666666667,82.02,9.5,24.546666666666667,32.5,2.506666666666667,69.45333333333333,11.106666666666666
299,MN,Duluth,64.96486486486486,21.56756756756757,23.35675675675676,5.321621621621622,6.456756756756757,73.66756756756756,2.8756756756756756,66.74864864864864,43.513513513513516,31.137837837837836,5.727027027027027,8.621621621621621,19.464864864864865,67.19459459459459,7.883783783783784,10.843243243243244,25.945945945945947,27.07837837837838,78.12972972972973,12.381081081081081,27.799999999999997,83.95405405405405,11.132432432432433,26.42162162162162,32.8054054054054,2.889189189189189,72.9054054054054,13.762162162162161
300,MN,Minneapolis,66.95084745762712,14.8,22.877118644067796,4.0508474576271185,4.900847457627118,74.99152542372882,2.466949152542373,65.17033898305085,34.77203389830509,35.22966101694916,4.065254237288135,8.229661016949153,16.409322033898306,68.10593220338983,6.934745762711864,13.07542372881356,22.635593220338983,25.18050847457627,81.58220338983051,11.401694915254238,27.33050847457627,83.84152542372881,9.258474576271187,23.484745762711864,31.00762711864407,2.4389830508474577,67.41186440677967,12.70677966101695
